trial,samples_per_sbox,sbox,trial_seed,known_delta,query_count,empirical_rate,missing_count,missing_value,recovered_word,actual_word,unique_missing,word_success
2,40,5,0x0459E4E2B3FA1662,0x7,279,0.143369175627,0,NA,0x0,0xB,0,0
2,40,6,0x0459E4E2B3FA1662,0x7,249,0.160642570281,0,NA,0x0,0x7,0,0
2,40,7,0x0459E4E2B3FA1662,0x7,247,0.161943319838,0,NA,0x0,0x9,0,0
2,48,0,0x0459E4E2B3FA1662,0x7,295,0.162711864407,2,NA,0x0,0xA,0,0
2,48,1,0x0459E4E2B3FA1662,0x7,279,0.172043010753,0,NA,0x0,0xB,0,0
2,48,2,0x0459E4E2B3FA1662,0x7,253,0.189723320158,0,NA,0x0,0x2,0,0
2,48,3,0x0459E4E2B3FA1662,0x7,248,0.193548387097,0,NA,0x0,0xF,0,0
2,48,4,0x0459E4E2B3FA1662,0x7,295,0.162711864407,0,NA,0x0,0x1,0,0
2,48,5,0x0459E4E2B3FA1662,0x7,325,0.147692307692,0,NA,0x0,0xB,0,0
2,48,6,0x0459E4E2B3FA1662,0x7,292,0.164383561644,0,NA,0x0,0x7,0,0
2,48,7,0x0459E4E2B3FA1662,0x7,300,0.160000000000,0,NA,0x0,0x9,0,0
2,56,0,0x0459E4E2B3FA1662,0x7,375,0.149333333333,2,NA,0x0,0xA,0,0
2,56,1,0x0459E4E2B3FA1662,0x7,331,0.169184290030,0,NA,0x0,0xB,0,0
2,56,2,0x0459E4E2B3FA1662,0x7,307,0.182410423453,0,NA,0x0,0x2,0,0
2,56,3,0x0459E4E2B3FA1662,0x7,285,0.196491228070,0,NA,0x0,0xF,0,0
2,56,4,0x0459E4E2B3FA1662,0x7,344,0.162790697674,0,NA,0x0,0x1,0,0
2,56,5,0x0459E4E2B3FA1662,0x7,372,0.150537634409,0,NA,0x0,0xB,0,0
2,56,6,0x0459E4E2B3FA1662,0x7,334,0.167664670659,0,NA,0x0,0x7,0,0
2,56,7,0x0459E4E2B3FA1662,0x7,384,0.145833333333,0,NA,0x0,0x9,0,0
2,64,0,0x0459E4E2B3FA1662,0x7,431,0.148491879350,1,0xD,0xA,0xA,1,1
2,64,1,0x0459E4E2B3FA1662,0x7,367,0.174386920981,2,NA,0x0,0xB,0,0
2,64,2,0x0459E4E2B3FA1662,0x7,352,0.181818181818,0,NA,0x0,0x2,0,0
2,64,3,0x0459E4E2B3FA1662,0x7,336,0.190476190476,0,NA,0x0,0xF,0,0
2,64,4,0x0459E4E2B3FA1662,0x7,394,0.162436548223,0,NA,0x0,0x1,0,0
2,64,5,0x0459E4E2B3FA1662,0x7,423,0.151300236407,0,NA,0x0,0xB,0,0
2,64,6,0x0459E4E2B3FA1662,0x7,377,0.169761273210,0,NA,0x0,0x7,0,0
2,64,7,0x0459E4E2B3FA1662,0x7,405,0.158024691358,0,NA,0x0,0x9,0,0
2,72,0,0x0459E4E2B3FA1662,0x7,467,0.154175588865,1,0xD,0xA,0xA,1,1
2,72,1,0x0459E4E2B3FA1662,0x7,413,0.174334140436,2,NA,0x0,0xB,0,0
2,72,2,0x0459E4E2B3FA1662,0x7,405,0.177777777778,0,NA,0x0,0x2,0,0
2,72,3,0x0459E4E2B3FA1662,0x7,372,0.193548387097,0,NA,0x0,0xF,0,0
2,72,4,0x0459E4E2B3FA1662,0x7,441,0.163265306122,0,NA,0x0,0x1,0,0
2,72,5,0x0459E4E2B3FA1662,0x7,495,0.145454545455,0,NA,0x0,0xB,0,0
2,72,6,0x0459E4E2B3FA1662,0x7,414,0.173913043478,0,NA,0x0,0x7,0,0
2,72,7,0x0459E4E2B3FA1662,0x7,453,0.158940397351,0,NA,0x0,0x9,0,0
2,80,0,0x0459E4E2B3FA1662,0x7,507,0.157790927022,1,0xD,0xA,0xA,1,1
2,80,1,0x0459E4E2B3FA1662,0x7,475,0.168421052632,1,0xC,0xB,0xB,1,1
2,80,2,0x0459E4E2B3FA1662,0x7,454,0.176211453744,1,0x5,0x2,0x2,1,1
2,80,3,0x0459E4E2B3FA1662,0x7,420,0.190476190476,2,NA,0x0,0xF,0,0
2,80,4,0x0459E4E2B3FA1662,0x7,523,0.152963671128,0,NA,0x0,0x1,0,0
2,80,5,0x0459E4E2B3FA1662,0x7,540,0.148148148148,0,NA,0x0,0xB,0,0
2,80,6,0x0459E4E2B3FA1662,0x7,473,0.169133192389,0,NA,0x0,0x7,0,0
2,80,7,0x0459E4E2B3FA1662,0x7,492,0.162601626016,0,NA,0x0,0x9,0,0
2,96,0,0x0459E4E2B3FA1662,0x7,609,0.157635467980,1,0xD,0xA,0xA,1,1
2,96,1,0x0459E4E2B3FA1662,0x7,591,0.162436548223,1,0xC,0xB,0xB,1,1
2,96,2,0x0459E4E2B3FA1662,0x7,522,0.183908045977,1,0x5,0x2,0x2,1,1
2,96,3,0x0459E4E2B3FA1662,0x7,495,0.193939393939,2,NA,0x0,0xF,0,0
2,96,4,0x0459E4E2B3FA1662,0x7,636,0.150943396226,0,NA,0x0,0x1,0,0
2,96,5,0x0459E4E2B3FA1662,0x7,613,0.156606851550,0,NA,0x0,0xB,0,0
2,96,6,0x0459E4E2B3FA1662,0x7,569,0.168717047452,0,NA,0x0,0x7,0,0
2,96,7,0x0459E4E2B3FA1662,0x7,624,0.153846153846,0,NA,0x0,0x9,0,0
2,112,0,0x0459E4E2B3FA1662,0x7,729,0.153635116598,1,0xD,0xA,0xA,1,1
2,112,1,0x0459E4E2B3FA1662,0x7,686,0.163265306122,1,0xC,0xB,0xB,1,1
2,112,2,0x0459E4E2B3FA1662,0x7,622,0.180064308682,1,0x5,0x2,0x2,1,1
2,112,3,0x0459E4E2B3FA1662,0x7,593,0.188870151771,1,0x8,0xF,0xF,1,1
2,112,4,0x0459E4E2B3FA1662,0x7,709,0.157968970381,1,0x6,0x1,0x1,1,1
2,112,5,0x0459E4E2B3FA1662,0x7,699,0.160228898426,1,0xC,0xB,0xB,1,1
2,112,6,0x0459E4E2B3FA1662,0x7,692,0.161849710983,1,0x0,0x7,0x7,1,1
2,112,7,0x0459E4E2B3FA1662,0x7,727,0.154057771664,1,0xE,0x9,0x9,1,1
2,128,0,0x0459E4E2B3FA1662,0x7,796,0.160804020101,1,0xD,0xA,0xA,1,1
2,128,1,0x0459E4E2B3FA1662,0x7,806,0.158808933002,1,0xC,0xB,0xB,1,1
2,128,2,0x0459E4E2B3FA1662,0x7,708,0.180790960452,1,0x5,0x2,0x2,1,1
2,128,3,0x0459E4E2B3FA1662,0x7,682,0.187683284457,1,0x8,0xF,0xF,1,1
2,128,4,0x0459E4E2B3FA1662,0x7,873,0.146620847652,1,0x6,0x1,0x1,1,1
2,128,5,0x0459E4E2B3FA1662,0x7,770,0.166233766234,1,0xC,0xB,0xB,1,1
2,128,6,0x0459E4E2B3FA1662,0x7,786,0.162849872774,1,0x0,0x7,0x7,1,1
2,128,7,0x0459E4E2B3FA1662,0x7,851,0.150411280846,1,0xE,0x9,0x9,1,1
2,160,0,0x0459E4E2B3FA1662,0x7,929,0.172228202368,1,0xD,0xA,0xA,1,1
2,160,1,0x0459E4E2B3FA1662,0x7,989,0.161779575329,1,0xC,0xB,0xB,1,1
2,160,2,0x0459E4E2B3FA1662,0x7,903,0.177187153931,1,0x5,0x2,0x2,1,1
2,160,3,0x0459E4E2B3FA1662,0x7,866,0.184757505774,1,0x8,0xF,0xF,1,1
2,160,4,0x0459E4E2B3FA1662,0x7,1032,0.155038759690,1,0x6,0x1,0x1,1,1
2,160,5,0x0459E4E2B3FA1662,0x7,937,0.170757737460,1,0xC,0xB,0xB,1,1
2,160,6,0x0459E4E2B3FA1662,0x7,1003,0.159521435693,1,0x0,0x7,0x7,1,1
2,160,7,0x0459E4E2B3FA1662,0x7,1055,0.151658767773,1,0xE,0x9,0x9,1,1
2,192,0,0x0459E4E2B3FA1662,0x7,1106,0.173598553345,1,0xD,0xA,0xA,1,1
2,192,1,0x0459E4E2B3FA1662,0x7,1166,0.164665523156,1,0xC,0xB,0xB,1,1
2,192,2,0x0459E4E2B3FA1662,0x7,1106,0.173598553345,1,0x5,0x2,0x2,1,1
2,192,3,0x0459E4E2B3FA1662,0x7,1047,0.183381088825,1,0x8,0xF,0xF,1,1
2,192,4,0x0459E4E2B3FA1662,0x7,1212,0.158415841584,1,0x6,0x1,0x1,1,1
2,192,5,0x0459E4E2B3FA1662,0x7,1055,0.181990521327,1,0xC,0xB,0xB,1,1
2,192,6,0x0459E4E2B3FA1662,0x7,1226,0.156606851550,1,0x0,0x7,0x7,1,1
2,192,7,0x0459E4E2B3FA1662,0x7,1195,0.160669456067,1,0xE,0x9,0x9,1,1
2,256,0,0x0459E4E2B3FA1662,0x7,1465,0.174744027304,1,0xD,0xA,0xA,1,1
2,256,1,0x0459E4E2B3FA1662,0x7,1549,0.165267914784,1,0xC,0xB,0xB,1,1
2,256,2,0x0459E4E2B3FA1662,0x7,1514,0.169088507266,1,0x5,0x2,0x2,1,1
2,256,3,0x0459E4E2B3FA1662,0x7,1392,0.183908045977,1,0x8,0xF,0xF,1,1
2,256,4,0x0459E4E2B3FA1662,0x7,1667,0.153569286143,1,0x6,0x1,0x1,1,1
2,256,5,0x0459E4E2B3FA1662,0x7,1530,0.167320261438,1,0xC,0xB,0xB,1,1
2,256,6,0x0459E4E2B3FA1662,0x7,1613,0.158710477371,1,0x0,0x7,0x7,1,1
2,256,7,0x0459E4E2B3FA1662,0x7,1600,0.160000000000,1,0xE,0x9,0x9,1,1
3,16,0,0x158C51C5EFBBC18F,0x2,58,0.275862068966,4,NA,0x0,0x8,0,0
3,16,1,0x158C51C5EFBBC18F,0x2,87,0.183908045977,0,NA,0x0,0x3,0,0
3,16,2,0x158C51C5EFBBC18F,0x2,103,0.155339805825,0,NA,0x0,0x8,0,0
3,16,3,0x158C51C5EFBBC18F,0x2,90,0.177777777778,0,NA,0x0,0x7,0,0
3,16,4,0x158C51C5EFBBC18F,0x2,100,0.160000000000,0,NA,0x0,0x9,0,0
3,16,5,0x158C51C5EFBBC18F,0x2,86,0.186046511628,0,NA,0x0,0xB,0,0
3,16,6,0x158C51C5EFBBC18F,0x2,112,0.142857142857,0,NA,0x0,0x7,0,0
3,16,7,0x158C51C5EFBBC18F,0x2,76,0.210526315789,0,NA,0x0,0x1,0,0
3,24,0,0x158C51C5EFBBC18F,0x2,102,0.235294117647,3,NA,0x0,0x8,0,0
3,24,1,0x158C51C5EFBBC18F,0x2,107,0.224299065421,0,NA,0x0,0x3,0,0
3,24,2,0x158C51C5EFBBC18F,0x2,150,0.160000000000,0,NA,0x0,0x8,0,0
3,24,3,0x158C51C5EFBBC18F,0x2,142,0.169014084507,0,NA,0x0,0x7,0,0
3,24,4,0x158C51C5EFBBC18F,0x2,136,0.176470588235,0,NA,0x0,0x9,0,0
3,24,5,0x158C51C5EFBBC18F,0x2,125,0.192000000000,0,NA,0x0,0xB,0,0
3,24,6,0x158C51C5EFBBC18F,0x2,153,0.156862745098,0,NA,0x0,0x7,0,0
3,24,7,0x158C51C5EFBBC18F,0x2,126,0.190476190476,0,NA,0x0,0x1,0,0
3,32,0,0x158C51C5EFBBC18F,0x2,118,0.271186440678,2,NA,0x0,0x8,0,0
3,32,1,0x158C51C5EFBBC18F,0x2,141,0.226950354610,0,NA,0x0,0x3,0,0
3,32,2,0x158C51C5EFBBC18F,0x2,180,0.177777777778,0,NA,0x0,0x8,0,0
3,32,3,0x158C51C5EFBBC18F,0x2,179,0.178770949721,0,NA,0x0,0x7,0,0
3,32,4,0x158C51C5EFBBC18F,0x2,192,0.166666666667,0,NA,0x0,0x9,0,0
3,32,5,0x158C51C5EFBBC18F,0x2,182,0.175824175824,0,NA,0x0,0xB,0,0
3,32,6,0x158C51C5EFBBC18F,0x2,205,0.156097560976,0,NA,0x0,0x7,0,0
3,32,7,0x158C51C5EFBBC18F,0x2,219,0.146118721461,0,NA,0x0,0x1,0,0
3,40,0,0x158C51C5EFBBC18F,0x2,148,0.270270270270,2,NA,0x0,0x8,0,0
3,40,1,0x158C51C5EFBBC18F,0x2,190,0.210526315789,0,NA,0x0,0x3,0,0
3,40,2,0x158C51C5EFBBC18F,0x2,247,0.161943319838,0,NA,0x0,0x8,0,0
3,40,3,0x158C51C5EFBBC18F,0x2,236,0.169491525424,0,NA,0x0,0x7,0,0
3,40,4,0x158C51C5EFBBC18F,0x2,229,0.174672489083,0,NA,0x0,0x9,0,0
3,40,5,0x158C51C5EFBBC18F,0x2,221,0.180995475113,0,NA,0x0,0xB,0,0
3,40,6,0x158C51C5EFBBC18F,0x2,251,0.159362549801,0,NA,0x0,0x7,0,0
3,40,7,0x158C51C5EFBBC18F,0x2,272,0.147058823529,0,NA,0x0,0x1,0,0
3,48,0,0x158C51C5EFBBC18F,0x2,199,0.241206030151,2,NA,0x0,0x8,0,0
3,48,1,0x158C51C5EFBBC18F,0x2,232,0.206896551724,0,NA,0x0,0x3,0,0
3,48,2,0x158C51C5EFBBC18F,0x2,297,0.161616161616,0,NA,0x0,0x8,0,0
3,48,3,0x158C51C5EFBBC18F,0x2,296,0.162162162162,0,NA,0x0,0x7,0,0
3,48,4,0x158C51C5EFBBC18F,0x2,260,0.184615384615,0,NA,0x0,0x9,0,0
3,48,5,0x158C51C5EFBBC18F,0x2,270,0.177777777778,0,NA,0x0,0xB,0,0
3,48,6,0x158C51C5EFBBC18F,0x2,296,0.162162162162,0,NA,0x0,0x7,0,0
3,48,7,0x158C51C5EFBBC18F,0x2,305,0.157377049180,0,NA,0x0,0x1,0,0
3,56,0,0x158C51C5EFBBC18F,0x2,252,0.222222222222,1,0xA,0x8,0x8,1,1
3,56,1,0x158C51C5EFBBC18F,0x2,292,0.191780821918,1,0x1,0x3,0x3,1,1
3,56,2,0x158C51C5EFBBC18F,0x2,330,0.169696969697,1,0xA,0x8,0x8,1,1
3,56,3,0x158C51C5EFBBC18F,0x2,341,0.164222873900,1,0x5,0x7,0x7,1,1
3,56,4,0x158C51C5EFBBC18F,0x2,306,0.183006535948,1,0xB,0x9,0x9,1,1
3,56,5,0x158C51C5EFBBC18F,0x2,296,0.189189189189,1,0x9,0xB,0xB,1,1
3,56,6,0x158C51C5EFBBC18F,0x2,341,0.164222873900,1,0x5,0x7,0x7,1,1
3,56,7,0x158C51C5EFBBC18F,0x2,344,0.162790697674,1,0x3,0x1,0x1,1,1
3,64,0,0x158C51C5EFBBC18F,0x2,330,0.193939393939,1,0xA,0x8,0x8,1,1
3,64,1,0x158C51C5EFBBC18F,0x2,326,0.196319018405,1,0x1,0x3,0x3,1,1
3,64,2,0x158C51C5EFBBC18F,0x2,379,0.168865435356,1,0xA,0x8,0x8,1,1
3,64,3,0x158C51C5EFBBC18F,0x2,405,0.158024691358,1,0x5,0x7,0x7,1,1
3,64,4,0x158C51C5EFBBC18F,0x2,345,0.185507246377,1,0xB,0x9,0x9,1,1
3,64,5,0x158C51C5EFBBC18F,0x2,346,0.184971098266,1,0x9,0xB,0xB,1,1
3,64,6,0x158C51C5EFBBC18F,0x2,398,0.160804020101,1,0x5,0x7,0x7,1,1
3,64,7,0x158C51C5EFBBC18F,0x2,406,0.157635467980,1,0x3,0x1,0x1,1,1
3,72,0,0x158C51C5EFBBC18F,0x2,365,0.197260273973,1,0xA,0x8,0x8,1,1
3,72,1,0x158C51C5EFBBC18F,0x2,357,0.201680672269,1,0x1,0x3,0x3,1,1
3,72,2,0x158C51C5EFBBC18F,0x2,424,0.169811320755,1,0xA,0x8,0x8,1,1
3,72,3,0x158C51C5EFBBC18F,0x2,457,0.157549234136,1,0x5,0x7,0x7,1,1
3,72,4,0x158C51C5EFBBC18F,0x2,378,0.190476190476,1,0xB,0x9,0x9,1,1
3,72,5,0x158C51C5EFBBC18F,0x2,399,0.180451127820,1,0x9,0xB,0xB,1,1
3,72,6,0x158C51C5EFBBC18F,0x2,464,0.155172413793,1,0x5,0x7,0x7,1,1
3,72,7,0x158C51C5EFBBC18F,0x2,433,0.166281755196,1,0x3,0x1,0x1,1,1
3,80,0,0x158C51C5EFBBC18F,0x2,397,0.201511335013,1,0xA,0x8,0x8,1,1
3,80,1,0x158C51C5EFBBC18F,0x2,412,0.194174757282,1,0x1,0x3,0x3,1,1
3,80,2,0x158C51C5EFBBC18F,0x2,475,0.168421052632,1,0xA,0x8,0x8,1,1
3,80,3,0x158C51C5EFBBC18F,0x2,496,0.161290322581,1,0x5,0x7,0x7,1,1
3,80,4,0x158C51C5EFBBC18F,0x2,429,0.186480186480,1,0xB,0x9,0x9,1,1
3,80,5,0x158C51C5EFBBC18F,0x2,442,0.180995475113,1,0x9,0xB,0xB,1,1
3,80,6,0x158C51C5EFBBC18F,0x2,502,0.159362549801,1,0x5,0x7,0x7,1,1
3,80,7,0x158C51C5EFBBC18F,0x2,463,0.172786177106,1,0x3,0x1,0x1,1,1
3,96,0,0x158C51C5EFBBC18F,0x2,485,0.197938144330,1,0xA,0x8,0x8,1,1
3,96,1,0x158C51C5EFBBC18F,0x2,539,0.178107606679,1,0x1,0x3,0x3,1,1
3,96,2,0x158C51C5EFBBC18F,0x2,574,0.167247386760,1,0xA,0x8,0x8,1,1
3,96,3,0x158C51C5EFBBC18F,0x2,622,0.154340836013,1,0x5,0x7,0x7,1,1
3,96,4,0x158C51C5EFBBC18F,0x2,529,0.181474480151,1,0xB,0x9,0x9,1,1
3,96,5,0x158C51C5EFBBC18F,0x2,513,0.187134502924,1,0x9,0xB,0xB,1,1
3,96,6,0x158C51C5EFBBC18F,0x2,619,0.155088852989,1,0x5,0x7,0x7,1,1
3,96,7,0x158C51C5EFBBC18F,0x2,567,0.169312169312,1,0x3,0x1,0x1,1,1
3,112,0,0x158C51C5EFBBC18F,0x2,573,0.195462478185,1,0xA,0x8,0x8,1,1
3,112,1,0x158C51C5EFBBC18F,0x2,648,0.172839506173,1,0x1,0x3,0x3,1,1
3,112,2,0x158C51C5EFBBC18F,0x2,679,0.164948453608,1,0xA,0x8,0x8,1,1
3,112,3,0x158C51C5EFBBC18F,0x2,679,0.164948453608,1,0x5,0x7,0x7,1,1
3,112,4,0x158C51C5EFBBC18F,0x2,636,0.176100628931,1,0xB,0x9,0x9,1,1
3,112,5,0x158C51C5EFBBC18F,0x2,608,0.184210526316,1,0x9,0xB,0xB,1,1
3,112,6,0x158C51C5EFBBC18F,0x2,718,0.155988857939,1,0x5,0x7,0x7,1,1
3,112,7,0x158C51C5EFBBC18F,0x2,657,0.170471841705,1,0x3,0x1,0x1,1,1
3,128,0,0x158C51C5EFBBC18F,0x2,681,0.187958883994,1,0xA,0x8,0x8,1,1
3,128,1,0x158C51C5EFBBC18F,0x2,740,0.172972972973,1,0x1,0x3,0x3,1,1
3,128,2,0x158C51C5EFBBC18F,0x2,755,0.169536423841,1,0xA,0x8,0x8,1,1
3,128,3,0x158C51C5EFBBC18F,0x2,766,0.167101827676,1,0x5,0x7,0x7,1,1
3,128,4,0x158C51C5EFBBC18F,0x2,718,0.178272980501,1,0xB,0x9,0x9,1,1
3,128,5,0x158C51C5EFBBC18F,0x2,687,0.186317321689,1,0x9,0xB,0xB,1,1
3,128,6,0x158C51C5EFBBC18F,0x2,825,0.155151515152,1,0x5,0x7,0x7,1,1
3,128,7,0x158C51C5EFBBC18F,0x2,734,0.174386920981,1,0x3,0x1,0x1,1,1
3,160,0,0x158C51C5EFBBC18F,0x2,897,0.178372352285,1,0xA,0x8,0x8,1,1
3,160,1,0x158C51C5EFBBC18F,0x2,971,0.164778578785,1,0x1,0x3,0x3,1,1
3,160,2,0x158C51C5EFBBC18F,0x2,971,0.164778578785,1,0xA,0x8,0x8,1,1
3,160,3,0x158C51C5EFBBC18F,0x2,942,0.169851380042,1,0x5,0x7,0x7,1,1
3,160,4,0x158C51C5EFBBC18F,0x2,941,0.170031880978,1,0xB,0x9,0x9,1,1
3,160,5,0x158C51C5EFBBC18F,0x2,884,0.180995475113,1,0x9,0xB,0xB,1,1
3,160,6,0x158C51C5EFBBC18F,0x2,989,0.161779575329,1,0x5,0x7,0x7,1,1
3,160,7,0x158C51C5EFBBC18F,0x2,869,0.184119677791,1,0x3,0x1,0x1,1,1
3,192,0,0x158C51C5EFBBC18F,0x2,1158,0.165803108808,1,0xA,0x8,0x8,1,1
3,192,1,0x158C51C5EFBBC18F,0x2,1163,0.165090283749,1,0x1,0x3,0x3,1,1
3,192,2,0x158C51C5EFBBC18F,0x2,1185,0.162025316456,1,0xA,0x8,0x8,1,1
3,192,3,0x158C51C5EFBBC18F,0x2,1150,0.166956521739,1,0x5,0x7,0x7,1,1
3,192,4,0x158C51C5EFBBC18F,0x2,1125,0.170666666667,1,0xB,0x9,0x9,1,1
3,192,5,0x158C51C5EFBBC18F,0x2,1090,0.176146788991,1,0x9,0xB,0xB,1,1
3,192,6,0x158C51C5EFBBC18F,0x2,1198,0.160267111853,1,0x5,0x7,0x7,1,1
3,192,7,0x158C51C5EFBBC18F,0x2,1084,0.177121771218,1,0x3,0x1,0x1,1,1
3,256,0,0x158C51C5EFBBC18F,0x2,1492,0.171581769437,1,0xA,0x8,0x8,1,1
3,256,1,0x158C51C5EFBBC18F,0x2,1538,0.166449934980,1,0x1,0x3,0x3,1,1
3,256,2,0x158C51C5EFBBC18F,0x2,1475,0.173559322034,1,0xA,0x8,0x8,1,1
3,256,3,0x158C51C5EFBBC18F,0x2,1502,0.170439414115,1,0x5,0x7,0x7,1,1
3,256,4,0x158C51C5EFBBC18F,0x2,1565,0.163578274760,1,0xB,0x9,0x9,1,1
3,256,5,0x158C51C5EFBBC18F,0x2,1518,0.168642951252,1,0x9,0xB,0xB,1,1
3,256,6,0x158C51C5EFBBC18F,0x2,1549,0.165267914784,1,0x5,0x7,0x7,1,1
3,256,7,0x158C51C5EFBBC18F,0x2,1405,0.182206405694,1,0x3,0x1,0x1,1,1
4,16,0,0xB6F54429D299354C,0x4,101,0.158415841584,6,NA,0x0,0xB,0,0
4,16,1,0xB6F54429D299354C,0x4,92,0.173913043478,0,NA,0x0,0xC,0,0
4,16,2,0xB6F54429D299354C,0x4,91,0.175824175824,0,NA,0x0,0x8,0,0
4,16,3,0xB6F54429D299354C,0x4,92,0.173913043478,0,NA,0x0,0x8,0,0
4,16,4,0xB6F54429D299354C,0x4,75,0.213333333333,0,NA,0x0,0x3,0,0
4,16,5,0xB6F54429D299354C,0x4,108,0.148148148148,0,NA,0x0,0xC,0,0
4,16,6,0xB6F54429D299354C,0x4,96,0.166666666667,0,NA,0x0,0x7,0,0
4,16,7,0xB6F54429D299354C,0x4,105,0.152380952381,0,NA,0x0,0x7,0,0
4,24,0,0xB6F54429D299354C,0x4,142,0.169014084507,4,NA,0x0,0xB,0,0
4,24,1,0xB6F54429D299354C,0x4,145,0.165517241379,0,NA,0x0,0xC,0,0
4,24,2,0xB6F54429D299354C,0x4,152,0.157894736842,0,NA,0x0,0x8,0,0
4,24,3,0xB6F54429D299354C,0x4,159,0.150943396226,0,NA,0x0,0x8,0,0
4,24,4,0xB6F54429D299354C,0x4,123,0.195121951220,0,NA,0x0,0x3,0,0
4,24,5,0xB6F54429D299354C,0x4,148,0.162162162162,0,NA,0x0,0xC,0,0
4,24,6,0xB6F54429D299354C,0x4,161,0.149068322981,0,NA,0x0,0x7,0,0
4,24,7,0xB6F54429D299354C,0x4,161,0.149068322981,0,NA,0x0,0x7,0,0
4,32,0,0xB6F54429D299354C,0x4,213,0.150234741784,3,NA,0x0,0xB,0,0
4,32,1,0xB6F54429D299354C,0x4,168,0.190476190476,0,NA,0x0,0xC,0,0
4,32,2,0xB6F54429D299354C,0x4,181,0.176795580110,0,NA,0x0,0x8,0,0
4,32,3,0xB6F54429D299354C,0x4,202,0.158415841584,0,NA,0x0,0x8,0,0
4,32,4,0xB6F54429D299354C,0x4,156,0.205128205128,0,NA,0x0,0x3,0,0
4,32,5,0xB6F54429D299354C,0x4,199,0.160804020101,0,NA,0x0,0xC,0,0
4,32,6,0xB6F54429D299354C,0x4,207,0.154589371981,0,NA,0x0,0x7,0,0
4,32,7,0xB6F54429D299354C,0x4,210,0.152380952381,0,NA,0x0,0x7,0,0
4,40,0,0xB6F54429D299354C,0x4,252,0.158730158730,2,NA,0x0,0xB,0,0
4,40,1,0xB6F54429D299354C,0x4,225,0.177777777778,0,NA,0x0,0xC,0,0
4,40,2,0xB6F54429D299354C,0x4,224,0.178571428571,0,NA,0x0,0x8,0,0
4,40,3,0xB6F54429D299354C,0x4,236,0.169491525424,0,NA,0x0,0x8,0,0
4,40,4,0xB6F54429D299354C,0x4,211,0.189573459716,0,NA,0x0,0x3,0,0
4,40,5,0xB6F54429D299354C,0x4,246,0.162601626016,0,NA,0x0,0xC,0,0
4,40,6,0xB6F54429D299354C,0x4,248,0.161290322581,0,NA,0x0,0x7,0,0
4,40,7,0xB6F54429D299354C,0x4,285,0.140350877193,0,NA,0x0,0x7,0,0
4,48,0,0xB6F54429D299354C,0x4,287,0.167247386760,2,NA,0x0,0xB,0,0
4,48,1,0xB6F54429D299354C,0x4,266,0.180451127820,0,NA,0x0,0xC,0,0
4,48,2,0xB6F54429D299354C,0x4,274,0.175182481752,0,NA,0x0,0x8,0,0
4,48,3,0xB6F54429D299354C,0x4,310,0.154838709677,0,NA,0x0,0x8,0,0
4,48,4,0xB6F54429D299354C,0x4,260,0.184615384615,0,NA,0x0,0x3,0,0
4,48,5,0xB6F54429D299354C,0x4,281,0.170818505338,0,NA,0x0,0xC,0,0
4,48,6,0xB6F54429D299354C,0x4,290,0.165517241379,0,NA,0x0,0x7,0,0
4,48,7,0xB6F54429D299354C,0x4,325,0.147692307692,0,NA,0x0,0x7,0,0
4,56,0,0xB6F54429D299354C,0x4,354,0.158192090395,1,0xF,0xB,0xB,1,1
4,56,1,0xB6F54429D299354C,0x4,349,0.160458452722,1,0x8,0xC,0xC,1,1
4,56,2,0xB6F54429D299354C,0x4,336,0.166666666667,1,0xC,0x8,0x8,1,1
4,56,3,0xB6F54429D299354C,0x4,369,0.151761517615,1,0xC,0x8,0x8,1,1
4,56,4,0xB6F54429D299354C,0x4,310,0.180645161290,2,NA,0x0,0x3,0,0
4,56,5,0xB6F54429D299354C,0x4,329,0.170212765957,0,NA,0x0,0xC,0,0
4,56,6,0xB6F54429D299354C,0x4,327,0.171253822630,0,NA,0x0,0x7,0,0
4,56,7,0xB6F54429D299354C,0x4,375,0.149333333333,0,NA,0x0,0x7,0,0
4,64,0,0xB6F54429D299354C,0x4,397,0.161209068010,1,0xF,0xB,0xB,1,1
4,64,1,0xB6F54429D299354C,0x4,382,0.167539267016,1,0x8,0xC,0xC,1,1
4,64,2,0xB6F54429D299354C,0x4,437,0.146453089245,1,0xC,0x8,0x8,1,1
4,64,3,0xB6F54429D299354C,0x4,401,0.159600997506,1,0xC,0x8,0x8,1,1
4,64,4,0xB6F54429D299354C,0x4,342,0.187134502924,2,NA,0x0,0x3,0,0
4,64,5,0xB6F54429D299354C,0x4,405,0.158024691358,0,NA,0x0,0xC,0,0
4,64,6,0xB6F54429D299354C,0x4,370,0.172972972973,0,NA,0x0,0x7,0,0
4,64,7,0xB6F54429D299354C,0x4,434,0.147465437788,0,NA,0x0,0x7,0,0
4,72,0,0xB6F54429D299354C,0x4,433,0.166281755196,1,0xF,0xB,0xB,1,1
4,72,1,0xB6F54429D299354C,0x4,413,0.174334140436,1,0x8,0xC,0xC,1,1
4,72,2,0xB6F54429D299354C,0x4,472,0.152542372881,1,0xC,0x8,0x8,1,1
4,72,3,0xB6F54429D299354C,0x4,442,0.162895927602,1,0xC,0x8,0x8,1,1
4,72,4,0xB6F54429D299354C,0x4,396,0.181818181818,2,NA,0x0,0x3,0,0
4,72,5,0xB6F54429D299354C,0x4,461,0.156182212581,0,NA,0x0,0xC,0,0
