trial,samples_per_sbox,master_seed,trial_seed,key,known_delta,actual_sk28,recovered_sk28,full_key_success,correct_words,unique_minimum_words,total_public_outputs,total_internal_ineffective,total_infected,aggregate_empirical_rate,theoretical_rate,absolute_rate_error,mean_minimum_gap,min_minimum_gap,max_minimum_gap
85,2048,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x00000000,0,5,7,16384,2596,13788,0.158447265625,0.164132936375,0.005685670750,11.428571,1,25
85,3072,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x79880741,0,6,8,24576,3982,20594,0.162027994792,0.164132936375,0.002104941584,18.000000,4,38
85,4096,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x00000000,0,6,7,32768,5309,27459,0.162017822266,0.164132936375,0.002115114110,29.285714,9,47
85,6144,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x718883C5,0,7,8,49152,8016,41136,0.163085937500,0.164132936375,0.001046998875,34.375000,5,73
85,8192,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x718887C1,1,8,8,65536,10792,54744,0.164672851562,0.164132936375,0.000539915187,54.625000,28,96
85,12288,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x718887C1,1,8,8,98304,16204,82100,0.164835611979,0.164132936375,0.000702675604,83.500000,47,119
85,16384,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x718887C1,1,8,8,131072,21519,109553,0.164176940918,0.164132936375,0.000044004543,128.375000,82,165
85,24576,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x718887C1,1,8,8,196608,32097,164511,0.163253784180,0.164132936375,0.000879152196,197.125000,160,253
85,32768,0x5343454E455A593B,0x108941F348FFCE69,DBA6541B9D70952C0E66,0xC,0x718887C1,0x718887C1,1,8,8,262144,42853,219291,0.163471221924,0.164132936375,0.000661714452,285.625000,222,330
86,512,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x00000000,0,5,6,4096,645,3451,0.157470703125,0.164132936375,0.006662233250,4.000000,1,7
86,1024,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4E20B506,0,5,8,8192,1307,6885,0.159545898438,0.164132936375,0.004587037938,5.250000,1,14
86,1536,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F21B504,0,6,8,12288,1972,10316,0.160481770833,0.164132936375,0.003651165542,6.750000,1,12
86,2048,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4D21B704,0,6,8,16384,2611,13773,0.159362792969,0.164132936375,0.004770143407,13.875000,1,23
86,3072,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F33B504,1,8,8,24576,3948,20628,0.160644531250,0.164132936375,0.003488405125,16.875000,2,31
86,4096,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4D31B704,0,7,8,32768,5325,27443,0.162506103516,0.164132936375,0.001626832860,24.125000,3,50
86,6144,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F33B104,0,7,8,49152,7988,41164,0.162516276042,0.164132936375,0.001616660334,34.250000,9,66
86,8192,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F33B504,1,8,8,65536,10682,54854,0.162994384766,0.164132936375,0.001138551610,44.000000,2,74
86,12288,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F33B504,1,8,8,98304,16060,82244,0.163370768229,0.164132936375,0.000762168146,76.125000,33,135
86,16384,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F33B504,1,8,8,131072,21521,109551,0.164192199707,0.164132936375,0.000059263332,117.875000,72,169
86,24576,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F33B504,1,8,8,196608,32260,164348,0.164082845052,0.164132936375,0.000050091323,196.250000,119,267
86,32768,0x5343454E455A593B,0x2DA0A59EE11B7FE8,11CF145F886388B3F361,0x5,0x4F33B504,0x4F33B504,1,8,8,262144,43058,219086,0.164253234863,0.164132936375,0.000120298488,292.875000,190,391
87,512,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0xDF627F72,0,1,8,4096,639,3457,0.156005859375,0.164132936375,0.008127077000,2.625000,1,9
87,1024,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x4D33EE22,0,2,8,8192,1312,6880,0.160156250000,0.164132936375,0.003976686375,4.625000,1,8
87,1536,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0xADB3CF62,0,3,8,12288,1989,10299,0.161865234375,0.164132936375,0.002267702000,6.250000,1,13
87,2048,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x00000000,0,4,7,16384,2610,13774,0.159301757812,0.164132936375,0.004831178563,7.571429,2,25
87,3072,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x2D037FE2,0,5,8,24576,3928,20648,0.159830729167,0.164132936375,0.004302207209,9.625000,1,21
87,4096,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x250B3FAA,0,7,8,32768,5289,27479,0.161407470703,0.164132936375,0.002725465672,18.250000,4,46
87,6144,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x050B1F8A,1,8,8,49152,8034,41118,0.163452148438,0.164132936375,0.000680787938,27.500000,11,40
87,8192,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x050B1F8A,1,8,8,65536,10749,54787,0.164016723633,0.164132936375,0.000116212743,41.875000,19,54
87,12288,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x050B1F8A,1,8,8,98304,16143,82161,0.164215087891,0.164132936375,0.000082151515,79.250000,42,102
87,16384,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x050B1F8A,1,8,8,131072,21422,109650,0.163436889648,0.164132936375,0.000696046727,116.875000,79,133
87,24576,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x050B1F8A,1,8,8,196608,31961,164647,0.162562052409,0.164132936375,0.001570883967,196.375000,167,214
87,32768,0x5343454E455A593B,0x459B5D1FAE4F3D9A,B7A33EB902A813CA78F3,0x9,0x050B1F8A,0x050B1F8A,1,8,8,262144,42724,219420,0.162979125977,0.164132936375,0.001153810399,282.000000,216,356
88,512,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0x00000000,0,4,7,4096,648,3448,0.158203125000,0.164132936375,0.005929811375,3.428571,1,6
88,1024,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA833F2F2,0,3,8,8192,1344,6848,0.164062500000,0.164132936375,0.000070436375,5.000000,1,13
88,1536,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA832F3B5,0,6,8,12288,1984,10304,0.161458333333,0.164132936375,0.002674603042,7.250000,2,18
88,2048,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA832F1B5,0,6,8,16384,2653,13731,0.161926269531,0.164132936375,0.002206666844,11.000000,1,31
88,3072,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xAA32F3B7,0,7,8,24576,3974,20602,0.161702473958,0.164132936375,0.002430462417,12.125000,2,40
88,4096,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA23AFBBF,1,8,8,32768,5337,27431,0.162872314453,0.164132936375,0.001260621922,22.000000,4,48
88,6144,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA23AFBBF,1,8,8,49152,8057,41095,0.163920084635,0.164132936375,0.000212851740,37.875000,18,77
88,8192,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA23AFBBF,1,8,8,65536,10828,54708,0.165222167969,0.164132936375,0.001089231593,54.250000,25,91
88,12288,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA23AFBBF,1,8,8,98304,16218,82086,0.164978027344,0.164132936375,0.000845090968,78.500000,60,122
88,16384,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA23AFBBF,1,8,8,131072,21530,109542,0.164260864258,0.164132936375,0.000127927882,103.125000,43,170
88,24576,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA23AFBBF,1,8,8,196608,32250,164358,0.164031982422,0.164132936375,0.000100953953,179.250000,122,238
88,32768,0x5343454E455A593B,0x0ED06D2424D7F1C4,87A79838DA711BCFC753,0x1,0xA23AFBBF,0xA23AFBBF,1,8,8,262144,42982,219162,0.163963317871,0.164132936375,0.000169618504,268.250000,207,327
89,512,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0x00000000,0,3,7,4096,663,3433,0.161865234375,0.164132936375,0.002267702000,2.571429,1,6
89,1024,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0x00000000,0,2,7,8192,1336,6856,0.163085937500,0.164132936375,0.001046998875,6.142857,1,17
89,1536,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0x00000000,0,5,7,12288,2013,10275,0.163818359375,0.164132936375,0.000314577000,7.714286,2,23
89,2048,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xF72C4395,0,7,8,16384,2674,13710,0.163208007812,0.164132936375,0.000924928563,10.375000,1,30
89,3072,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C4395,1,8,8,24576,4024,20552,0.163736979167,0.164132936375,0.000395957209,14.125000,5,29
89,4096,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C43D5,0,7,8,32768,5416,27352,0.165283203125,0.164132936375,0.001150266750,25.125000,1,40
89,6144,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C4395,1,8,8,49152,8081,41071,0.164408365885,0.164132936375,0.000275429510,41.000000,22,60
89,8192,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C4395,1,8,8,65536,10813,54723,0.164993286133,0.164132936375,0.000860349757,55.750000,29,88
89,12288,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C4395,1,8,8,98304,16158,82146,0.164367675781,0.164132936375,0.000234739406,99.625000,57,154
89,16384,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C4395,1,8,8,131072,21420,109652,0.163421630859,0.164132936375,0.000711305516,135.750000,70,182
89,24576,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C4395,1,8,8,196608,32033,164575,0.162928263346,0.164132936375,0.001204673029,219.875000,145,286
89,32768,0x5343454E455A593B,0x8CDB49F5D4081EA9,C26F8F749EB30EF45843,0x7,0xB76C4395,0xB76C4395,1,8,8,262144,42780,219364,0.163192749023,0.164132936375,0.000940187352,292.625000,239,346
90,512,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0x00000000,0,1,7,4096,658,3438,0.160644531250,0.164132936375,0.003488405125,3.571429,1,5
90,1024,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0x00000000,0,4,6,8192,1335,6857,0.162963867188,0.164132936375,0.001169069188,6.666667,3,8
90,1536,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0x0CFA9EBF,0,4,8,12288,2011,10277,0.163655598958,0.164132936375,0.000477337417,5.000000,1,11
90,2048,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0x0C3A1F3F,0,5,8,16384,2714,13670,0.165649414062,0.164132936375,0.001516477687,11.000000,2,18
90,3072,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0x8C3A1F3F,0,6,8,24576,4061,20515,0.165242513021,0.164132936375,0.001109576645,17.000000,5,30
90,4096,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0xAC1A1F1F,0,7,8,32768,5416,27352,0.165283203125,0.164132936375,0.001150266750,22.875000,3,53
90,6144,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0xAC1A1F1F,0,7,8,49152,8046,41106,0.163696289062,0.164132936375,0.000436647313,34.000000,3,57
90,8192,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0xEC1A1F5F,1,8,8,65536,10773,54763,0.164382934570,0.164132936375,0.000249998195,48.875000,10,66
90,12288,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0xEC1A1F5F,1,8,8,98304,16216,82088,0.164957682292,0.164132936375,0.000824745916,84.500000,39,137
90,16384,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0xEC1A1F5F,1,8,8,131072,21555,109517,0.164451599121,0.164132936375,0.000318662746,121.750000,75,190
90,24576,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0xEC1A1F5F,1,8,8,196608,32282,164326,0.164194742839,0.164132936375,0.000061806463,200.250000,145,256
90,32768,0x5343454E455B593C,0x324979413914B319,5E1AD713D566F230A11F,0xE,0xEC1A1F5F,0xEC1A1F5F,1,8,8,262144,42996,219148,0.164016723633,0.164132936375,0.000116212743,274.500000,193,370
91,512,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0x4933C4E3,0,2,8,4096,661,3435,0.161376953125,0.164132936375,0.002755983250,3.125000,1,8
91,1024,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0x80B24482,0,3,8,8192,1344,6848,0.164062500000,0.164132936375,0.000070436375,3.125000,2,5
91,1536,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0x4777C281,0,4,8,12288,2006,10282,0.163248697917,0.164132936375,0.000884238459,6.625000,1,13
91,2048,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0x00000000,0,4,7,16384,2678,13706,0.163452148438,0.164132936375,0.000680787938,11.285714,2,22
91,3072,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCFF74381,0,7,8,24576,4033,20543,0.164103190104,0.164132936375,0.000029746271,18.250000,1,37
91,4096,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCFF74381,0,7,8,32768,5352,27416,0.163330078125,0.164132936375,0.000802858250,27.250000,9,54
91,6144,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCDF74181,1,8,8,49152,8020,41132,0.163167317708,0.164132936375,0.000965618667,36.000000,10,66
91,8192,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCDF74181,1,8,8,65536,10716,54820,0.163513183594,0.164132936375,0.000619752782,60.625000,31,101
91,12288,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCDF74181,1,8,8,98304,16136,82168,0.164143880208,0.164132936375,0.000010943833,93.000000,41,129
91,16384,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCDF74181,1,8,8,131072,21527,109545,0.164237976074,0.164132936375,0.000105039699,136.875000,87,193
91,24576,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCDF74181,1,8,8,196608,32348,164260,0.164530436198,0.164132936375,0.000397499823,204.375000,148,293
91,32768,0x5343454E455B593C,0x869C2020605A8B1C,F6DA424A490472C2F467,0x2,0xCDF74181,0xCDF74181,1,8,8,262144,43215,218929,0.164852142334,0.164132936375,0.000719205959,301.625000,259,381
92,512,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x00000000,0,1,6,4096,664,3432,0.162109375000,0.164132936375,0.002023561375,2.666667,1,5
92,1024,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0xF192306F,0,4,8,8192,1329,6863,0.162231445312,0.164132936375,0.001901491063,2.625000,1,6
92,1536,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x70D3912F,0,4,8,12288,2014,10274,0.163899739583,0.164132936375,0.000233196792,4.750000,1,14
92,2048,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x00000000,0,4,7,16384,2718,13666,0.165893554688,0.164132936375,0.001760618312,5.428571,1,13
92,3072,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x69CAA027,0,7,8,24576,4129,20447,0.168009440104,0.164132936375,0.003876503729,15.250000,5,22
92,4096,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x69CAA027,0,7,8,32768,5474,27294,0.167053222656,0.164132936375,0.002920286281,21.875000,9,37
92,6144,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x69CAA027,0,7,8,49152,8107,41045,0.164937337240,0.164132936375,0.000804400864,37.875000,3,50
92,8192,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x61C2A027,0,7,8,65536,10741,54795,0.163894653320,0.164132936375,0.000238283055,61.750000,7,87
92,12288,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x61CAA027,1,8,8,98304,15997,82307,0.162729899089,0.164132936375,0.001403037287,83.500000,24,117
92,16384,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x61CAA027,1,8,8,131072,21453,109619,0.163673400879,0.164132936375,0.000459535496,114.375000,56,163
92,24576,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x61CAA027,1,8,8,196608,32006,164602,0.162790934245,0.164132936375,0.001342002131,196.125000,146,260
92,32768,0x5343454E455B593C,0xC6614E165DA61E3C,8AB917EC7EA6A9B574A7,0xB,0x61CAA027,0x61CAA027,1,8,8,262144,42671,219473,0.162776947021,0.164132936375,0.001355989354,276.875000,236,334
93,512,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x00000000,0,0,6,4096,641,3455,0.156494140625,0.164132936375,0.007638795750,3.166667,1,6
93,1024,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x00000000,0,3,7,8192,1366,6826,0.166748046875,0.164132936375,0.002615110500,2.142857,1,4
93,1536,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0xFB360DC2,0,1,8,12288,2036,10252,0.165690104167,0.164132936375,0.001557167791,5.500000,1,12
93,2048,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0xD9B209E7,0,3,8,16384,2727,13657,0.166442871094,0.164132936375,0.002309934718,3.625000,1,9
93,3072,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0xF19A03ED,0,5,8,24576,4055,20521,0.164998372396,0.164132936375,0.000865436020,8.375000,2,18
93,4096,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x391A0BE5,1,8,8,32768,5390,27378,0.164489746094,0.164132936375,0.000356809718,18.125000,1,27
93,6144,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x391A0BE5,1,8,8,49152,8095,41057,0.164693196615,0.164132936375,0.000560260239,32.750000,6,49
93,8192,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x391A0BE5,1,8,8,65536,10813,54723,0.164993286133,0.164132936375,0.000860349757,60.250000,35,85
93,12288,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x391A0BE5,1,8,8,98304,16144,82160,0.164225260417,0.164132936375,0.000092324041,91.625000,47,140
93,16384,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x391A0BE5,1,8,8,131072,21496,109576,0.164001464844,0.164132936375,0.000131471532,141.000000,107,181
93,24576,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x391A0BE5,1,8,8,196608,32245,164363,0.164006551107,0.164132936375,0.000126385269,214.250000,144,290
93,32768,0x5343454E455B593C,0xD4DFA6EA709FE6CA,9A72CEFEA56D1827340E,0x1,0x391A0BE5,0x391A0BE5,1,8,8,262144,42973,219171,0.163928985596,0.164132936375,0.000203950780,279.250000,206,322
94,512,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0x00000000,0,1,7,4096,677,3419,0.165283203125,0.164132936375,0.001150266750,1.857143,1,4
94,1024,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0x00000000,0,3,7,8192,1333,6859,0.162719726562,0.164132936375,0.001413209813,6.285714,1,12
94,1536,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0x00000000,0,5,7,12288,2035,10253,0.165608723958,0.164132936375,0.001475787583,9.428571,1,19
94,2048,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xE55C248C,0,6,8,16384,2670,13714,0.162963867188,0.164132936375,0.001169069188,9.000000,3,21
94,3072,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0x00000000,0,7,7,24576,4032,20544,0.164062500000,0.164132936375,0.000070436375,13.857143,1,26
94,4096,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xAD5C64C4,1,8,8,32768,5392,27376,0.164550781250,0.164132936375,0.000417844875,16.250000,5,32
94,6144,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xAD5C64C4,1,8,8,49152,8128,41024,0.165364583333,0.164132936375,0.001231646958,37.750000,12,50
94,8192,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xAD5C64C4,1,8,8,65536,10864,54672,0.165771484375,0.164132936375,0.001638548000,50.125000,13,93
94,12288,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xAD5C64C4,1,8,8,98304,16234,82070,0.165140787760,0.164132936375,0.001007851385,87.125000,44,137
94,16384,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xAD5C64C4,1,8,8,131072,21643,109429,0.165122985840,0.164132936375,0.000990049464,125.375000,75,170
94,24576,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xAD5C64C4,1,8,8,196608,32343,164265,0.164505004883,0.164132936375,0.000372068507,218.125000,194,262
94,32768,0x5343454E455B593C,0xDBFAD08814EEB81B,C5EE67C1C3BA05107F16,0x3,0xAD5C64C4,0xAD5C64C4,1,8,8,262144,43099,219045,0.164409637451,0.164132936375,0.000276701076,289.375000,261,333
95,512,0x5343454E455B593C,0x29FB0072002889C9,ED1CA3087D0EA9CFB26C,0xF,0x29D7EB1B,0x00000000,0,2,6,4096,683,3413,0.166748046875,0.164132936375,0.002615110500,5.166667,1,8
95,1024,0x5343454E455B593C,0x29FB0072002889C9,ED1CA3087D0EA9CFB26C,0xF,0x29D7EB1B,0x00000000,0,2,7,8192,1353,6839,0.165161132812,0.164132936375,0.001028196437,7.857143,3,14
95,1536,0x5343454E455B593C,0x29FB0072002889C9,ED1CA3087D0EA9CFB26C,0xF,0x29D7EB1B,0x2996338B,0,3,8,12288,2018,10270,0.164225260417,0.164132936375,0.000092324041,7.125000,1,19
95,2048,0x5343454E455B593C,0x29FB0072002889C9,ED1CA3087D0EA9CFB26C,0xF,0x29D7EB1B,0x29D67B8B,0,5,8,16384,2668,13716,0.162841796875,0.164132936375,0.001291139500,11.375000,5,17
95,3072,0x5343454E455B593C,0x29FB0072002889C9,ED1CA3087D0EA9CFB26C,0xF,0x29D7EB1B,0x39D7FB0B,0,7,8,24576,4039,20537,0.164347330729,0.164132936375,0.000214394354,17.625000,1,41
95,4096,0x5343454E455B593C,0x29FB0072002889C9,ED1CA3087D0EA9CFB26C,0xF,0x29D7EB1B,0x39D7FB0B,0,7,8,32768,5419,27349,0.165374755859,0.164132936375,0.001241819484,27.750000,2,45
95,6144,0x5343454E455B593C,0x29FB0072002889C9,ED1CA3087D0EA9CFB26C,0xF,0x29D7EB1B,0x29D7EB1B,1,8,8,49152,8142,41010,0.165649414062,0.164132936375,0.001516477687,43.750000,12,90
